re_m1_svor,tepl_m,zraz_m,tlak_m,v_rh_m,v_s_m,v_rh_m_50,v_rh_m_125,vlhk_m,datetime
473.025,5.678999999999999,0.0,986.303,4.935,298.313,5.102,6.647,69.928,11/03/2019 09:00
472.05,6.83,0.0,986.0419999999999,6.96,289.562,6.86,7.537999999999999,56.318999999999996,11/03/2019 10:00
471.17500000000007,7.343999999999999,0.0,985.415,7.441,304.698,9.023,11.002,48.169,11/03/2019 11:00
470.35,7.971,0.0,984.684,7.6579999999999995,313.387,7.814,9.815,47.16,11/03/2019 12:00
469.975,8.642000000000001,0.0,983.7719999999999,6.709,312.374,7.6979999999999995,9.058,44.545,11/03/2019 13:00
470.4500000000001,8.437999999999999,0.0,983.137,5.775,313.757,5.49,7.2,44.925,11/03/2019 14:00
470.35,8.005,0.0,983.7639999999999,6.274,292.374,5.587000000000001,6.705,47.261,11/03/2019 15:00
470.875,5.814,0.039,984.005,7.422999999999999,272.99,7.153,8.312999999999999,68.694,11/03/2019 16:00
470.5750000000001,4.333,0.10300000000000001,984.564,4.888,279.578,3.359,6.483,83.73299999999999,11/03/2019 17:00
470.8,3.883,0.094,984.882,4.883,301.692,3.8489999999999998,6.412000000000001,77.85300000000001,11/03/2019 18:00
470.67500000000007,2.968,0.693,985.7769999999999,4.226,317.237,5.029,7.563,76.661,11/03/2019 19:00
470.425,2.918,0.188,986.57,4.352,325.687,4.164,6.436,73.665,11/03/2019 20:00
471.3250000000001,2.56,0.0,986.9019999999999,5.59,296.43,6.072,9.086,72.271,11/03/2019 21:00
471.3250000000001,2.435,0.0,987.3480000000001,5.2139999999999995,297.108,6.031000000000001,9.368,71.652,11/03/2019 22:00
472.5,1.956,0.0,987.306,4.478,293.369,4.837,7.495,75.98899999999999,11/03/2019 23:00
472.975,1.811,0.0,987.398,5.6160000000000005,299.558,5.746,8.812999999999999,79.803,12/03/2019 00:00
474.05,1.849,0.0,987.4960000000001,5.101,302.584,5.66,8.111,79.514,12/03/2019 01:00
474.1,1.757,0.0,987.867,4.427,303.875,4.516,7.097,78.241,12/03/2019 02:00
474.325,1.642,0.0,988.033,4.297,315.45799999999997,4.534,7.727,78.09100000000001,12/03/2019 03:00
474.575,1.376,0.0,988.307,5.699,310.562,5.642,8.925,80.59100000000001,12/03/2019 04:00
474.7000000000001,1.179,0.0,988.8739999999999,7.016,306.182,7.2589999999999995,10.995999999999999,83.15,12/03/2019 05:00
475.25,0.705,0.0,989.702,4.016,309.004,4.664,7.797999999999999,89.978,12/03/2019 06:00
475.275,0.306,0.0,990.1010000000001,3.947,316.649,4.381,6.84,92.51100000000001,12/03/2019 07:00
474.525,1.567,0.0,990.794,6.093999999999999,337.168,6.556,8.437999999999999,83.93299999999999,12/03/2019 08:00
474.475,3.542,0.0,991.823,6.004,339.603,5.7989999999999995,6.987,73.80199999999999,12/03/2019 09:00
474.3,5.401,0.0,992.171,6.343999999999999,342.533,6.834,7.875,63.978,12/03/2019 10:00
474.55,6.246,0.0,992.4689999999999,6.902,344.031,8.049,9.288,54.723,12/03/2019 11:00
473.975,6.711,0.0,992.816,6.6610000000000005,282.067,6.444,7.513999999999999,52.638000000000005,12/03/2019 12:00
474.0,7.278,0.0,992.992,7.247000000000001,322.337,7.643,8.979,50.148,12/03/2019 13:00
473.75,7.555,0.0,992.68,5.995,333.162,6.492000000000001,7.591,44.585,12/03/2019 14:00
473.8250000000001,8.227,0.0,992.054,5.97,339.773,6.744,7.721,42.801,12/03/2019 15:00
473.9,7.681,0.0,991.875,4.745,323.965,4.41,5.591,44.43899999999999,12/03/2019 16:00
474.15,7.624,0.0,991.568,5.27,316.029,4.939,5.912000000000001,42.9,12/03/2019 17:00
474.3,6.277,0.0,991.461,2.69,306.827,1.683,2.441,45.422,12/03/2019 18:00
474.4,4.355,0.0,991.53,1.528,323.14,0.47700000000000004,0.596,52.858999999999995,12/03/2019 19:00
474.25,3.387,0.0,991.387,0.802,280.85400000000004,0.46,0.301,56.636,12/03/2019 20:00
474.375,3.759,0.0,990.998,0.836,200.61599999999999,0.259,0.242,52.533,12/03/2019 21:00
474.6,2.985,0.0,990.451,2.074,172.46900000000002,1.859,0.98,55.813,12/03/2019 22:00
474.92500000000007,2.698,0.0,989.81,2.405,151.999,2.886,3.201,56.721000000000004,12/03/2019 23:00
475.30000000000007,1.899,0.0,989.189,2.609,159.969,3.673,5.357,60.26,13/03/2019 00:00
475.3250000000001,1.656,0.0,988.9739999999999,3.085,180.391,3.93,5.821000000000001,61.242,13/03/2019 01:00
475.5750000000001,0.889,0.0,988.302,4.303999999999999,169.424,5.41,7.671,64.181,13/03/2019 02:00
475.6,0.93,0.0,987.42,4.22,149.914,5.8839999999999995,7.877000000000001,63.126999999999995,13/03/2019 03:00
475.275,1.431,0.0,986.5889999999999,4.457,144.377,5.5520000000000005,7.768,59.766999999999996,13/03/2019 04:00
475.275,1.7209999999999999,0.0,986.071,4.584,139.639,5.683,8.95,58.176,13/03/2019 05:00
475.125,2.189,0.0,985.44,5.029,135.637,5.485,9.51,57.016999999999996,13/03/2019 06:00
475.05000000000007,2.144,0.0,985.435,5.17,136.827,5.086,9.086,58.724,13/03/2019 07:00
475.42500000000007,2.283,0.0,985.539,4.627,134.123,5.207999999999999,9.322000000000001,59.523999999999994,13/03/2019 08:00
474.0750000000001,2.89,0.0,985.69,5.645,128.376,4.539,8.448,59.898999999999994,13/03/2019 09:00
474.4,3.778,0.0,986.046,2.88,139.384,4.721,6.593999999999999,60.019,13/03/2019 10:00
474.80000000000007,4.31,0.0,985.99,2.195,146.48,2.053,3.6180000000000003,59.288000000000004,13/03/2019 11:00
474.3250000000001,4.978,0.0,985.562,3.545,128.40200000000002,2.944,4.869,58.025,13/03/2019 12:00
473.35,6.239,0.0,985.323,2.551,138.838,2.515,4.0569999999999995,56.31399999999999,13/03/2019 13:00
472.35,6.5729999999999995,0.0,984.9839999999999,2.5580000000000003,132.205,1.781,3.065,55.004,13/03/2019 14:00
472.4,6.571000000000001,0.0,984.23,3.613,125.51899999999999,2.12,4.319,54.523,13/03/2019 15:00
471.9500000000001,6.906000000000001,0.0,983.916,3.906,115.191,4.007,4.735,56.147,13/03/2019 16:00
471.3,6.5489999999999995,0.0,983.82,4.938,115.595,4.225,5.992999999999999,65.907,13/03/2019 17:00
471.7000000000001,5.931,0.0,983.928,4.053999999999999,128.827,2.827,5.577000000000001,73.348,13/03/2019 18:00
471.65,5.455,0.105,984.255,1.8130000000000002,137.358,1.969,3.6660000000000004,77.499,13/03/2019 19:00
471.9500000000001,4.763,1.982,984.447,1.935,164.34,1.6880000000000002,2.761,87.912,13/03/2019 20:00
471.475,4.864,2.303,984.4630000000001,2.767,188.115,3.411,4.566,88.41799999999999,13/03/2019 21:00
471.3,5.143,0.0,984.3539999999999,2.476,194.19299999999998,4.407,4.794,84.337,13/03/2019 22:00
471.75,4.9110000000000005,0.0,984.13,2.349,199.43400000000003,3.498,3.6910000000000003,85.34,13/03/2019 23:00
472.225,4.059,0.0,983.842,2.7260000000000004,202.205,2.957,3.617,89.39200000000001,14/03/2019 00:00
472.4,3.5239999999999996,0.0,983.492,2.448,207.52,1.8559999999999999,2.069,90.51799999999999,14/03/2019 01:00
472.87500000000006,3.1210000000000004,0.0,983.2669999999999,2.144,219.72,1.14,2.026,92.228,14/03/2019 02:00
472.925,3.7,0.0,982.829,2.779,205.268,1.8319999999999999,2.69,89.461,14/03/2019 03:00
473.4,2.8960000000000004,0.0,982.6410000000001,2.929,196.477,3.576,4.484,89.48899999999999,14/03/2019 04:00
472.975,1.564,0.0,982.552,1.8659999999999999,218.93599999999998,1.3659999999999999,1.999,94.206,14/03/2019 05:00
473.125,1.364,0.0,982.297,0.902,243.143,0.465,1.45,95.24600000000001,14/03/2019 06:00
473.975,1.9340000000000002,0.0,982.148,1.4869999999999999,213.87,0.995,2.443,92.912,14/03/2019 07:00
473.9,2.44,0.0,982.436,0.934,192.645,0.764,1.4340000000000002,92.39200000000001,14/03/2019 08:00
474.125,3.325,0.0,982.5930000000001,1.5190000000000001,204.24400000000003,1.113,1.505,88.346,14/03/2019 09:00
473.875,4.5089999999999995,0.0,982.545,1.796,217.8,1.466,1.605,84.314,14/03/2019 10:00
473.5750000000001,6.167999999999999,0.0,982.265,3.375,262.036,3.092,3.435,76.836,14/03/2019 11:00
473.3250000000001,7.152,0.0,981.836,2.718,287.031,2.135,2.434,71.075,14/03/2019 12:00
472.4500000000001,8.148,0.0,981.245,4.816,287.243,3.701,4.607,59.611999999999995,14/03/2019 13:00
471.9,8.802999999999999,0.0,980.6289999999999,4.88,301.56,4.874,5.925,54.717,14/03/2019 14:00
471.2000000000001,9.077,0.0,979.811,3.83,281.85200000000003,3.1919999999999997,3.185,51.723,14/03/2019 15:00
471.425,8.703,0.0,979.2869999999999,5.6610000000000005,262.904,3.463,4.14,52.64,14/03/2019 16:00
471.8250000000001,8.482000000000001,0.0,978.665,5.441,250.262,3.083,2.639,56.248999999999995,14/03/2019 17:00
471.67500000000007,7.48,0.0,978.055,3.6839999999999997,241.32299999999998,4.3,3.405,61.188,14/03/2019 18:00
471.275,6.987,0.0,977.666,2.676,232.928,3.005,3.83,62.01,14/03/2019 19:00
472.5,6.789,0.0,977.206,2.47,231.132,2.285,3.7089999999999996,61.888999999999996,14/03/2019 20:00
472.375,6.563,0.0,976.977,4.696000000000001,250.028,4.702,6.398,63.625,14/03/2019 21:00
472.5,6.301,0.0,976.567,4.91,245.574,5.678,6.795,70.005,14/03/2019 22:00
472.65,6.394,0.0,975.699,4.521,222.505,4.882,6.46,70.128,14/03/2019 23:00
472.3,6.524,0.105,974.9839999999999,6.62,227.87099999999998,6.657,8.495,69.558,15/03/2019 00:00
472.35,6.104,0.513,974.4010000000001,4.922,233.196,5.537999999999999,7.46,75.72,15/03/2019 01:00
472.55,5.524,0.36200000000000004,974.56,6.575,262.41700000000003,6.474,9.338,83.68299999999999,15/03/2019 02:00
472.3250000000001,4.583,2.331,974.311,5.902,260.79200000000003,6.007000000000001,8.731,92.2,15/03/2019 03:00
472.025,4.457,0.597,974.4,4.588,248.662,5.565,8.347999999999999,92.794,15/03/2019 04:00
472.2000000000001,4.535,1.5290000000000001,974.618,5.148,258.698,5.322,7.632000000000001,93.54299999999999,15/03/2019 05:00
471.6,4.761,2.714,974.919,5.228,269.455,5.457000000000001,7.582999999999999,93.50299999999999,15/03/2019 06:00
471.42500000000007,5.2989999999999995,3.359,975.655,6.005,293.466,6.775,9.988999999999999,87.052,15/03/2019 07:00
471.55,5.992000000000001,0.302,976.551,6.159,290.997,6.127999999999999,8.816,79.869,15/03/2019 08:00
471.3,6.682,0.0,977.508,6.282,294.663,6.507000000000001,8.906,74.119,15/03/2019 09:00
470.9500000000001,8.044,0.0,978.2560000000001,7.301,296.856,6.917999999999999,9.052,67.056,15/03/2019 10:00
470.4,8.339,0.0,978.6569999999999,6.193,319.965,6.313,7.54,67.007,15/03/2019 11:00
469.675,9.927999999999999,0.0,978.395,6.747999999999999,313.642,6.376,7.561,53.04600000000001,15/03/2019 12:00
469.125,11.058,0.0,978.199,7.914,307.143,8.058,10.42,43.758,15/03/2019 13:00
469.5,10.593,0.078,978.061,8.017000000000001,302.788,8.459,9.796,46.303000000000004,15/03/2019 14:00
469.625,10.054,0.0,978.46,5.468,299.911,5.046,6.371,49.651,15/03/2019 15:00
469.475,10.254000000000001,0.002,978.4960000000001,5.771,295.075,4.532,5.7170000000000005,49.254,15/03/2019 16:00
470.225,9.597000000000001,0.0,978.5139999999999,5.746,279.79900000000004,3.455,5.563,52.736999999999995,15/03/2019 17:00
470.075,8.697000000000001,0.0,978.5260000000001,5.138999999999999,264.814,3.6889999999999996,4.393,65.04,15/03/2019 18:00
470.175,7.71,0.042,978.698,6.843,256.867,6.867999999999999,9.427999999999999,76.972,15/03/2019 19:00
470.625,6.167000000000001,1.265,978.7719999999999,8.642000000000001,246.325,8.154,10.491,91.198,15/03/2019 20:00
470.125,5.665,3.492,978.6569999999999,7.747999999999999,248.305,7.468999999999999,10.154,93.829,15/03/2019 21:00
469.9500000000001,5.59,6.3629999999999995,978.074,5.822,241.82,6.057,8.704,96.285,15/03/2019 22:00
469.9,5.642,9.453,977.818,4.802,240.12599999999998,4.944,7.626,97.376,15/03/2019 23:00
469.275,5.691,13.775,977.35,2.476,241.355,2.559,4.372,98.06200000000001,16/03/2019 00:00
469.125,5.935,1.304,976.561,2.351,236.08,2.719,5.268,97.92,16/03/2019 01:00
468.475,6.267,0.134,975.5310000000001,2.668,240.49200000000002,3.284,6.2410000000000005,94.955,16/03/2019 02:00
468.475,7.29,0.013000000000000001,974.0930000000001,6.547999999999999,240.59900000000002,6.9879999999999995,10.385,87.87899999999999,16/03/2019 03:00
469.075,7.144,1.34,975.518,6.881,307.277,7.317,10.700999999999999,90.431,16/03/2019 04:00
469.525,5.405,0.39799999999999996,977.628,8.56,356.157,11.0,13.501,88.14399999999999,16/03/2019 05:00
469.625,5.229,2.004,978.673,5.821000000000001,328.969,6.974,9.461,87.039,16/03/2019 06:00
469.8,5.587999999999999,2.3609999999999998,979.201,5.77,296.65,6.154,8.548,84.28299999999999,16/03/2019 07:00
469.75,5.709,0.293,979.7289999999999,5.742999999999999,293.483,6.098,8.695,79.26,16/03/2019 08:00
469.8,5.827000000000001,0.0,980.8389999999999,6.862,292.062,6.27,8.887,81.14699999999999,16/03/2019 09:00
469.725,5.946000000000001,0.0,981.826,6.232,285.214,5.654,8.201,81.36399999999999,16/03/2019 10:00
469.3,6.357,0.172,982.424,6.224,289.631,6.2860000000000005,8.39,79.752,16/03/2019 11:00
468.9,6.857,0.129,982.872,5.9,285.736,4.925,7.225,76.017,16/03/2019 12:00
468.35,7.275,0.0,983.14,5.981,285.007,3.938,6.867999999999999,72.658,16/03/2019 13:00
468.375,7.617999999999999,0.027999999999999997,983.1089999999999,6.353,285.748,5.6739999999999995,7.349,71.907,16/03/2019 14:00
468.275,7.852,0.0,983.2280000000001,6.88,292.171,6.558,7.974,69.363,16/03/2019 15:00
468.225,7.596,0.0,983.285,5.882000000000001,286.137,5.726,7.21,72.829,16/03/2019 16:00
468.9,6.776,0.0,983.342,5.143,276.497,3.8,5.394,84.14,16/03/2019 17:00
468.5750000000001,6.25,0.0,983.668,4.468999999999999,276.598,0.68,2.908,89.21600000000001,16/03/2019 18:00
468.575,5.83,0.0,983.8580000000001,4.6,270.906,1.7280000000000002,3.3489999999999998,91.26,16/03/2019 19:00
469.00000000000006,5.733,0.0,983.938,1.311,284.631,1.014,2.315,91.025,16/03/2019 20:00
469.025,5.624,0.0,984.09,1.403,259.377,0.488,0.581,93.126,16/03/2019 21:00
468.55,5.559,0.0,984.179,1.807,226.68900000000002,0.402,1.4909999999999999,95.93299999999999,16/03/2019 22:00
467.8250000000001,5.8870000000000005,0.0,982.578,3.235,172.99,4.053999999999999,4.16,90.118,17/03/2019 03:00
468.0,5.815,0.0,982.2460000000001,2.628,163.08700000000002,3.168,3.467,89.704,17/03/2019 04:00
467.65,6.3260000000000005,0.0,982.1469999999999,3.012,147.401,3.695,3.185,87.255,17/03/2019 05:00
467.625,6.528,0.0,982.058,3.103,128.721,3.5589999999999997,3.8739999999999997,86.118,17/03/2019 06:00
468.05,6.377999999999999,0.0,982.198,2.885,127.87700000000001,3.591,3.54,86.038,17/03/2019 07:00
467.8250000000001,5.77,0.0,982.5060000000001,2.233,127.54799999999999,2.622,3.765,89.561,17/03/2019 08:00
467.175,7.66,0.0,982.5110000000001,2.542,122.057,2.8289999999999997,3.448,82.17,17/03/2019 09:00
466.17500000000007,9.292,0.0,982.553,2.873,126.024,2.6510000000000002,2.997,76.408,17/03/2019 10:00
464.9,11.286,0.0,982.393,2.23,123.664,1.777,2.085,72.986,17/03/2019 11:00
463.8,12.354000000000001,0.0,981.8860000000001,2.688,132.81,2.198,3.003,71.084,17/03/2019 12:00
462.4,14.222000000000001,0.0,980.9939999999999,3.793,119.209,2.9939999999999998,4.14,65.21,17/03/2019 13:00
460.675,15.888,0.0,980.123,3.565,127.71,3.6010000000000004,5.267,58.593999999999994,17/03/2019 14:00
459.425,16.912,0.0,979.54,3.094,130.585,2.6660000000000004,3.7239999999999998,56.585,17/03/2019 15:00
457.625,18.048,0.0,978.403,3.818,114.9,3.738,4.6530000000000005,53.617,17/03/2019 16:00
457.775,18.991,0.0,977.654,2.4090000000000003,147.849,4.633,8.137,51.919,17/03/2019 17:00
458.5,17.405,0.0,977.3330000000001,2.915,162.673,6.5889999999999995,11.96,55.221000000000004,17/03/2019 18:00
459.7,16.149,0.0,977.028,2.963,164.105,7.325,11.97,57.717,17/03/2019 19:00
461.175,15.235999999999999,0.0,976.924,3.3789999999999996,173.36599999999999,7.087999999999999,10.065,58.301,17/03/2019 20:00
461.4500000000001,14.917,0.0,976.903,3.055,187.90599999999998,6.684,9.147,57.55,17/03/2019 21:00
462.0,13.86,0.0,976.948,4.782,196.99900000000002,6.501,9.267000000000001,57.607,17/03/2019 22:00
464.75,9.14,0.0,980.493,8.238999999999999,324.154,8.149,11.797,62.506,18/03/2019 04:00
465.525,7.822,0.0,981.4069999999999,7.0,323.768,7.0729999999999995,9.816,68.947,18/03/2019 05:00
465.5,6.899,0.0,982.265,6.332999999999999,318.193,7.138999999999999,10.147,74.41199999999999,18/03/2019 06:00
465.475,6.914,0.0,983.2280000000001,6.478,317.64599999999996,6.206,8.676,72.238,18/03/2019 07:00
465.65,6.971,0.0,984.316,5.699,313.527,4.736000000000001,7.782,71.53,18/03/2019 08:00
466.025,6.919,0.0,985.365,5.013,308.578,3.875,6.734,73.499,18/03/2019 09:00
465.8,7.082999999999999,0.0,985.7739999999999,5.232,299.71299999999997,4.375,6.646,71.444,18/03/2019 10:00
465.725,7.502000000000001,0.0,985.6569999999999,6.744,312.589,4.762,6.955,67.535,18/03/2019 11:00
465.5750000000001,8.124,0.0,986.312,6.604,314.52,5.587999999999999,7.757999999999999,61.202,18/03/2019 12:00
467.0750000000001,19.123,0.0,979.8560000000001,6.754,319.849,6.638,7.8839999999999995,35.455999999999996,01/05/2019 17:00
467.375,18.544,0.0,979.648,5.416,317.122,5.205,6.837999999999999,35.188,01/05/2019 18:00
467.4500000000001,18.061,0.0,979.582,4.357,325.736,3.332,5.124,36.626,01/05/2019 19:00
468.9,16.767,0.0,979.7510000000001,4.135,334.936,3.295,4.982,42.82,01/05/2019 20:00
468.875,14.968,0.0,980.1669999999999,3.5269999999999997,303.344,4.224,6.443,49.651,01/05/2019 21:00
468.925,13.904000000000002,0.0,980.607,4.198,313.996,5.145,8.634,60.972,01/05/2019 22:00
469.2000000000001,12.655999999999999,0.0,980.775,2.967,330.466,3.747,5.615,64.335,01/05/2019 23:00
470.925,12.609000000000002,0.0,980.903,3.951,337.483,4.738,6.4,71.318,02/05/2019 00:00
472.675,10.894,0.0,980.7239999999999,4.181,312.60900000000004,4.455,5.986000000000001,76.737,02/05/2019 01:00
472.725,10.962,0.0,980.6039999999999,5.572,307.334,6.818,9.406,80.453,02/05/2019 02:00
473.12500000000006,10.376,0.0,980.415,4.618,305.621,5.683,6.319,78.848,02/05/2019 03:00
473.67500000000007,9.692,0.0,980.2639999999999,3.326,299.721,4.084,5.569,81.051,02/05/2019 04:00
473.8,9.264,0.0,980.302,3.2510000000000003,303.673,4.26,6.042999999999999,84.126,02/05/2019 05:00
474.0750000000001,8.996,0.0,980.43,2.4730000000000003,300.01,3.158,4.977,85.79299999999999,02/05/2019 06:00
473.65,10.829,0.0,980.799,2.775,285.441,3.0210000000000004,4.765,87.015,02/05/2019 07:00
472.9,12.615,0.0,980.98,3.543,275.35900000000004,2.955,3.5039999999999996,83.87,02/05/2019 08:00
473.625,14.651,0.0,980.948,3.6719999999999997,272.58799999999997,3.615,3.8510000000000004,74.458,02/05/2019 09:00
471.75,16.512999999999998,0.0,980.8839999999999,3.696,269.56,3.6839999999999997,3.9219999999999997,64.827,02/05/2019 10:00
470.5,18.053,0.0,980.687,5.266,275.66700000000003,5.659,5.934,58.066,02/05/2019 11:00
470.2,18.748,0.0,980.237,5.582999999999999,276.943,5.9670000000000005,6.127999999999999,51.753,02/05/2019 12:00
470.12500000000006,19.2,0.0,979.7669999999999,5.4239999999999995,271.067,5.2620000000000005,6.182,49.239,02/05/2019 13:00
469.775,19.322,0.0,979.315,4.906000000000001,272.004,4.365,5.49,45.17100000000001,02/05/2019 14:00
469.225,19.535999999999998,0.0,978.765,5.553999999999999,272.14,5.662999999999999,6.79,43.928000000000004,02/05/2019 15:00
467.925,20.42,0.0,978.182,3.611,278.644,3.155,3.26,41.516000000000005,02/05/2019 16:00
467.30000000000007,21.011,0.0,977.688,3.5580000000000003,289.664,2.9960000000000004,3.52,40.192,02/05/2019 17:00
468.0750000000001,20.511,0.0,977.3330000000001,2.935,279.92,1.5219999999999998,2.008,37.742,02/05/2019 18:00
468.1,18.86,0.0,977.337,2.191,281.003,1.849,2.227,36.894,02/05/2019 19:00
468.17500000000007,17.067999999999998,0.0,977.6389999999999,1.604,297.341,1.037,1.036,40.888000000000005,02/05/2019 20:00
468.35,15.3,0.0,977.8610000000001,1.069,280.11,0.349,0.321,47.208,02/05/2019 21:00
468.475,15.395,0.0,977.5060000000001,0.951,231.459,0.812,0.276,54.202,02/05/2019 22:00
468.1,15.181,0.0,977.303,2.23,205.28,1.758,1.736,52.765,02/05/2019 23:00
468.775,14.959000000000001,0.0,977.154,3.386,165.347,2.937,2.488,53.732,03/05/2019 00:00
469.675,14.565999999999999,0.0,976.8639999999999,2.58,153.596,3.775,4.3180000000000005,52.335,03/05/2019 01:00
469.15,13.707,0.0,976.3610000000001,2.229,155.74200000000002,3.145,4.6930000000000005,50.727,03/05/2019 02:00
468.875,11.168,0.0,976.148,1.12,144.395,1.8019999999999998,3.5460000000000003,55.783,03/05/2019 03:00
470.85,12.020999999999999,0.0,976.0219999999999,1.6540000000000001,178.136,2.6310000000000002,3.595,68.437,03/05/2019 04:00
471.475,10.398,0.0,976.16,1.2830000000000001,205.09,1.824,2.474,63.735,03/05/2019 05:00
472.475,10.423,0.127,976.547,0.871,254.59099999999998,0.526,2.146,76.479,03/05/2019 06:00
473.075,11.325999999999999,0.0,976.808,2.271,312.92,2.4,5.242000000000001,81.67699999999999,03/05/2019 07:00
